Query_ID,Document_ID,Relevance_Score
134,en.15.238.394.2008.1.31,1
134,en.15.243.420.2008.2.18,1
134,en.15.254.257.2008.3.28,1
134,en.15.67.271.2008.5.17,1
134,en.15.80.224.2008.8.17,2
134,en.15.84.286.2008.9.15,2
134,en.15.84.472.2008.9.14,1
134,en.15.89.331.2008.10.14,1
134,en.15.91.23.2008.10.24,1
134,en.15.91.477.2008.10.24,1
134,en.15.98.211.2008.11.27,2
134,en.2.305.197.2010.3.16,2
134,en.3.333.293.2009.10.23,1
134,en.3.333.58.2009.10.25,1
134,en.3.348.310.2010.2.5,1
135,en.13.3.413.2009.6.12,1
135,en.13.3.498.2009.6.11,1
135,en.13.3.58.2009.6.11,1
135,en.13.59.394.2010.6.11,1
135,en.15.188.377.2007.6.6,1
135,en.15.246.6.2008.2.29,1
135,en.15.61.235.2008.4.14,1
135,en.15.95.486.2008.11.15,1
135,en.2.258.124.2009.4.19,1
135,en.2.258.29.2009.4.19,1
135,en.2.260.181.2009.4.29,1
135,en.2.320.200.2010.6.12,1
135,en.3.372.3.2007.6.8,1
136,en.13.3.421.2009.6.11,1
136,en.13.30.221.2009.12.22,1
136,en.13.55.290.2010.5.23,2
136,en.13.55.469.2010.5.24,2
136,en.15.100.35.2008.12.11,1
136,en.15.100.361.2008.12.14,1
136,en.15.101.19.2008.12.17,1
136,en.15.103.119.2009.1.2,1
136,en.15.103.7.2009.1.2,1
136,en.15.104.23.2009.1.11,1
136,en.15.104.52.2009.1.9,1
136,en.15.105.127.2009.1.20,2
136,en.15.107.45.2009.1.30,2
136,en.15.109.170.2009.2.8,1
136,en.15.113.34.2009.3.6,1
136,en.15.114.113.2009.3.2,1
136,en.15.119.10.2009.4.12,1
136,en.15.119.206.2009.4.16,1
136,en.15.119.417.2009.4.13,1
136,en.15.119.432.2009.4.13,1
136,en.15.119.440.2009.4.16,1
136,en.15.119.456.2009.4.14,1
136,en.15.119.469.2009.4.15,1
136,en.15.121.26.2009.4.23,1
136,en.15.121.83.2009.4.27,1
136,en.15.123.444.2009.5.7,2
136,en.15.125.260.2009.5.19,1
136,en.15.138.391.2009.8.8,1
136,en.15.160.266.2010.1.14,1
136,en.15.190.470.2007.6.14,1
136,en.15.204.193.2007.8.25,1
136,en.15.209.235.2007.9.25,2
136,en.15.210.259.2007.9.26,2
136,en.15.210.278.2007.9.28,2
136,en.15.210.281.2007.9.29,2
136,en.15.210.330.2007.9.30,2
136,en.15.215.303.2007.10.22,1
136,en.15.218.3.2007.11.1,1
136,en.15.225.152.2007.12.4,1
136,en.15.229.382.2007.12.22,1
136,en.15.237.392.2008.1.27,1
136,en.15.237.67.2008.1.24,2
136,en.15.238.472.2008.1.28,1
136,en.15.244.204.2008.2.22,2
136,en.15.246.494.2008.3.2,1
136,en.15.248.224.2008.3.9,1
136,en.15.61.245.2008.4.17,2
136,en.15.61.468.2008.4.14,1
136,en.15.63.102.2008.4.24,1
136,en.15.63.200.2008.4.25,1
136,en.15.63.217.2008.4.25,1
136,en.15.64.162.2008.4.29,1
136,en.15.87.355.2008.10.1,1
136,en.15.87.96.2008.9.30,1
136,en.15.88.185.2008.10.5,1
136,en.15.89.477.2008.10.15,1
136,en.15.90.499.2008.10.18,1
136,en.15.91.85.2008.10.22,1
136,en.15.92.110.2008.10.28,1
136,en.15.96.287.2008.11.20,1
136,en.15.96.391.2008.11.19,1
136,en.15.96.99.2008.11.20,1
136,en.15.97.11.2008.11.24,1
136,en.15.97.115.2008.11.26,1
136,en.15.97.437.2008.11.21,1
136,en.15.97.473.2008.11.22,1
136,en.15.97.64.2008.11.25,1
136,en.15.97.90.2008.11.25,1
136,en.15.99.276.2008.12.3,1
136,en.2.257.199.2009.4.9,1
136,en.2.258.326.2009.4.22,1
136,en.2.258.408.2009.4.22,1
136,en.2.258.429.2009.4.21,1
136,en.2.258.452.2009.4.18,1
136,en.2.260.220.2009.5.4,1
136,en.2.260.305.2009.4.30,1
136,en.2.262.112.2009.5.13,1
136,en.2.277.282.2009.8.15,2
136,en.2.289.23.2009.11.18,1
136,en.2.291.359.2009.12.3,1
136,en.2.296.316.2010.1.19,1
136,en.3.322.493.2009.8.8,2
136,en.3.322.99.2009.8.8,2
136,en.3.331.336.2009.10.10,1
136,en.3.331.363.2009.10.13,1
136,en.3.332.452.2009.10.22,1
136,en.3.354.497.2010.3.19,2
136,en.3.355.281.2010.3.23,1
136,en.3.355.468.2010.3.23,1
136,en.3.361.320.2010.4.29,1
136,en.3.373.320.2007.6.9,2
136,en.3.382.409.2007.7.31,1
136,en.3.391.146.2007.9.14,1
136,en.3.391.86.2007.9.15,2
136,en.3.395.7.2007.10.3,2
136,en.3.397.179.2007.10.11,1
136,en.3.397.360.2007.10.11,1
136,en.3.401.452.2007.10.30,1
136,en.3.401.480.2007.10.31,2
136,en.3.403.356.2007.11.6,1
136,en.3.408.147.2007.11.30,1
137,en.13.3.333.2009.6.11,2
137,en.15.102.434.2008.12.28,1
137,en.15.105.179.2009.1.21,1
137,en.15.105.196.2009.1.20,1
137,en.15.105.38.2009.1.14,1
137,en.15.106.253.2009.1.26,1
137,en.15.106.338.2009.1.22,1
137,en.15.107.378.2009.2.1,1
137,en.15.108.129.2009.2.2,1
137,en.15.108.14.2009.2.8,1
137,en.15.108.442.2009.2.7,1
137,en.15.109.150.2009.3.31,1
137,en.15.110.233.2009.3.25,1
137,en.15.112.261.2009.3.9,1
137,en.15.112.371.2009.3.12,2
137,en.15.117.335.2009.2.22,1
137,en.15.118.129.2009.4.4,1
137,en.15.118.150.2009.4.5,1
137,en.15.121.278.2009.4.23,1
137,en.15.121.291.2009.4.26,1
137,en.15.121.97.2009.4.27,1
137,en.15.124.22.2009.5.16,1
137,en.15.124.467.2009.5.17,1
137,en.15.125.106.2009.5.18,1
137,en.15.125.126.2009.5.17,1
137,en.15.125.134.2009.5.19,1
137,en.15.125.278.2009.5.19,1
137,en.15.125.313.2009.5.18,2
137,en.15.125.33.2009.5.17,1
137,en.15.125.347.2009.5.19,2
137,en.15.125.361.2009.5.17,1
137,en.15.125.380.2009.5.17,1
137,en.15.125.382.2009.5.18,2
137,en.15.125.410.2009.5.18,1
137,en.15.125.417.2009.5.19,1
137,en.15.125.486.2009.5.19,1
137,en.15.156.50.2009.12.14,1
137,en.15.218.152.2007.11.3,1
137,en.15.218.371.2007.11.3,1
137,en.15.218.433.2007.11.2,1
137,en.15.229.111.2007.12.21,1
137,en.15.229.35.2007.12.20,1
137,en.15.232.250.2008.1.3,1
137,en.15.236.198.2008.1.22,1
137,en.15.237.464.2008.1.28,1
137,en.15.74.52.2008.6.30,1
137,en.15.96.460.2008.11.16,1
137,en.15.97.256.2008.11.26,1
137,en.2.258.106.2009.4.21,1
137,en.2.258.263.2009.4.22,1
137,en.2.258.314.2009.4.21,1
137,en.2.258.425.2009.4.21,1
137,en.2.258.493.2009.4.21,1
137,en.2.258.69.2009.4.20,1
137,en.2.262.450.2009.5.14,1
137,en.2.263.302.2009.5.24,1
137,en.2.263.424.2009.5.25,1
137,en.2.264.9.2009.5.29,2
137,en.2.268.45.2009.6.17,1
137,en.3.322.136.2009.8.7,2
137,en.3.322.329.2009.8.7,2
137,en.3.322.41.2009.8.7,2
137,en.3.332.203.2009.10.19,2
137,en.3.407.11.2007.11.27,1
137,en.3.407.264.2007.11.27,1
137,en.3.407.312.2007.11.28,1
137,en.3.407.315.2007.11.28,1
137,en.3.407.349.2007.11.28,1
137,en.3.407.402.2007.11.27,1
137,en.3.409.441.2007.12.6,1
137,en.3.414.93.2007.12.30,1
138,en.15.110.100.2009.3.29,1
138,en.15.114.499.2009.3.3,1
138,en.15.128.368.2009.6.7,1
138,en.3.353.245.2010.3.10,2
138,en.3.353.354.2010.3.10,1
138,en.3.358.435.2010.4.15,1
138,en.3.358.459.2010.4.15,1
138,en.3.359.232.2010.4.19,1
138,en.3.360.162.2010.4.26,1
139,en.13.26.50.2009.11.11,2
139,en.13.27.34.2009.11.22,1
139,en.13.3.421.2009.6.11,1
139,en.13.31.149.2009.12.29,2
139,en.13.31.249.2009.12.27,1
139,en.13.31.8.2009.12.30,1
139,en.13.51.301.2010.5.2,1
139,en.13.54.248.2010.5.14,1
139,en.15.100.152.2008.12.13,1
139,en.15.100.35.2008.12.11,2
139,en.15.100.361.2008.12.14,2
139,en.15.100.62.2008.12.14,1
139,en.15.101.11.2008.12.16,2
139,en.15.101.19.2008.12.17,2
139,en.15.101.204.2008.12.17,2
139,en.15.101.290.2008.12.21,2
139,en.15.101.66.2008.12.18,2
139,en.15.103.119.2009.1.2,2
139,en.15.104.23.2009.1.11,2
139,en.15.104.436.2009.1.10,1
139,en.15.104.52.2009.1.9,2
139,en.15.108.470.2009.2.5,2
139,en.15.113.34.2009.3.6,2
139,en.15.118.168.2009.4.8,1
139,en.15.118.408.2009.4.5,1
139,en.15.119.10.2009.4.12,1
139,en.15.119.203.2009.4.11,1
139,en.15.119.206.2009.4.16,1
139,en.15.119.263.2009.4.13,2
139,en.15.119.265.2009.4.10,2
139,en.15.119.306.2009.4.10,2
139,en.15.119.329.2009.4.14,2
139,en.15.119.399.2009.4.14,2
139,en.15.119.417.2009.4.13,2
139,en.15.119.432.2009.4.13,2
139,en.15.119.440.2009.4.16,2
139,en.15.119.456.2009.4.14,2
139,en.15.119.466.2009.4.12,2
139,en.15.119.469.2009.4.15,2
139,en.15.119.82.2009.4.11,2
139,en.15.119.94.2009.4.10,2
139,en.15.120.141.2009.4.22,2
139,en.15.121.106.2009.4.26,1
139,en.15.121.259.2009.4.26,1
139,en.15.121.483.2009.4.26,2
139,en.15.123.145.2009.5.6,1
139,en.15.123.345.2009.5.7,1
139,en.15.125.260.2009.5.19,2
139,en.15.139.344.2009.8.10,1
139,en.15.151.306.2009.10.31,2
139,en.15.160.247.2010.1.14,1
139,en.15.160.266.2010.1.14,1
139,en.15.179.434.2010.5.6,1
139,en.15.186.279.2007.5.29,1
139,en.15.188.142.2007.6.4,1
139,en.15.204.493.2007.8.23,2
139,en.15.219.202.2007.11.4,1
139,en.15.251.58.2008.3.19,1
139,en.15.255.234.2008.4.5,1
139,en.15.255.259.2008.4.5,1
139,en.15.63.108.2008.4.23,2
139,en.15.63.337.2008.4.22,1
139,en.15.63.6.2008.4.21,1
139,en.15.64.162.2008.4.29,1
139,en.15.64.405.2008.4.27,2
139,en.15.80.256.2008.8.15,1
139,en.15.86.242.2008.9.27,2
139,en.15.87.355.2008.10.1,1
139,en.15.87.389.2008.9.30,1
139,en.15.87.444.2008.10.1,1
139,en.15.87.8.2008.9.29,1
139,en.15.87.96.2008.9.30,1
139,en.15.88.289.2008.10.8,1
139,en.15.90.238.2008.10.20,1
139,en.15.90.499.2008.10.18,2
139,en.15.96.12.2008.11.18,1
139,en.15.96.16.2008.11.20,1
139,en.15.96.161.2008.11.19,2
139,en.15.96.287.2008.11.20,2
139,en.15.96.289.2008.11.18,1
139,en.15.96.458.2008.11.19,1
139,en.15.96.99.2008.11.20,2
139,en.15.97.106.2008.11.23,2
139,en.15.97.11.2008.11.24,2
139,en.15.97.115.2008.11.26,1
139,en.15.97.129.2008.11.21,1
139,en.15.97.191.2008.11.25,1
139,en.15.97.426.2008.11.23,1
139,en.15.97.437.2008.11.21,2
139,en.15.97.473.2008.11.22,1
139,en.15.97.64.2008.11.25,2
139,en.15.98.426.2008.12.1,1
139,en.2.257.199.2009.4.9,1
139,en.2.257.211.2009.4.10,1
139,en.2.258.148.2009.4.20,1
139,en.2.258.236.2009.4.18,1
139,en.2.258.326.2009.4.22,2
139,en.2.258.396.2009.4.18,2
139,en.2.258.408.2009.4.22,2
139,en.2.258.429.2009.4.21,1
139,en.2.258.437.2009.4.19,1
139,en.2.258.71.2009.4.19,2
139,en.2.260.28.2009.5.2,2
139,en.2.260.303.2009.5.3,2
139,en.2.260.53.2009.5.4,2
139,en.2.275.454.2009.8.3,1
139,en.2.289.271.2009.11.15,2
139,en.2.291.359.2009.12.3,1
139,en.2.296.316.2010.1.19,2
139,en.2.296.318.2010.1.18,2
139,en.2.298.321.2010.1.28,1
139,en.2.309.498.2010.4.10,1
139,en.3.322.87.2009.8.8,1
139,en.3.332.452.2009.10.22,2
139,en.3.333.142.2009.10.28,1
139,en.3.347.198.2010.2.2,1
139,en.3.347.407.2010.2.4,1
139,en.3.357.467.2010.4.5,1
139,en.3.357.494.2010.4.6,1
139,en.3.358.144.2010.4.13,2
139,en.3.376.8.2007.6.25,1
139,en.3.401.418.2007.10.30,2
139,en.3.401.84.2007.10.29,1
139,en.3.403.111.2007.11.5,1
140,en.13.10.57.2009.7.29,1
140,en.15.101.122.2008.12.17,2
140,en.15.101.53.2008.12.19,2
140,en.15.107.149.2009.1.28,1
140,en.15.108.152.2009.2.2,1
140,en.15.108.378.2009.2.5,1
140,en.15.108.434.2009.2.6,1
140,en.15.110.120.2009.3.24,1
140,en.15.113.363.2009.3.7,1
140,en.15.120.88.2009.4.22,1
140,en.15.121.117.2009.4.28,1
140,en.15.125.367.2009.5.19,1
140,en.15.125.397.2009.5.22,1
140,en.15.136.401.2009.7.21,1
140,en.15.167.419.2010.2.22,1
140,en.15.179.343.2010.5.6,1
140,en.15.186.159.2007.5.28,2
140,en.15.186.50.2007.5.29,2
140,en.15.190.299.2007.6.14,1
140,en.15.201.11.2007.8.12,1
140,en.15.210.81.2007.9.29,1
140,en.15.210.97.2007.9.27,1
140,en.15.227.97.2007.12.12,1
140,en.15.240.265.2008.2.7,1
140,en.15.243.352.2008.2.17,1
140,en.15.246.130.2008.2.29,1
140,en.15.250.335.2008.3.15,1
140,en.15.250.479.2008.3.14,2
140,en.15.254.438.2008.3.27,1
140,en.15.66.275.2008.5.14,1
140,en.15.68.126.2008.5.26,1
140,en.15.68.248.2008.5.26,2
140,en.15.68.25.2008.5.28,2
140,en.15.68.307.2008.5.23,2
140,en.15.69.138.2008.6.2,2
140,en.15.70.11.2008.6.7,2
140,en.15.70.438.2008.6.10,2
140,en.15.72.127.2008.6.20,1
140,en.15.72.292.2008.6.21,2
140,en.15.73.239.2008.6.26,2
140,en.15.74.162.2008.7.3,1
140,en.15.74.441.2008.7.1,2
140,en.15.75.375.2008.7.14,1
140,en.15.76.54.2008.7.17,2
140,en.15.77.433.2008.7.25,1
140,en.15.77.499.2008.7.29,2
140,en.15.78.213.2008.8.1,2
140,en.15.78.283.2008.8.5,2
140,en.15.78.66.2008.8.6,2
140,en.15.80.182.2008.8.15,2
140,en.15.82.133.2008.9.4,1
140,en.15.86.323.2008.9.23,1
140,en.15.86.355.2008.9.23,1
140,en.15.86.478.2008.9.24,1
140,en.15.89.309.2008.10.11,1
140,en.15.90.128.2008.10.15,1
140,en.15.90.44.2008.10.16,1
140,en.15.91.116.2008.10.22,1
140,en.15.91.204.2008.10.21,1
140,en.15.91.296.2008.10.22,1
140,en.15.92.363.2008.10.30,1
140,en.15.94.477.2008.11.6,1
140,en.15.95.293.2008.11.11,2
140,en.15.95.343.2008.11.14,1
140,en.15.95.404.2008.11.12,1
140,en.15.95.441.2008.11.15,1
140,en.15.95.47.2008.11.10,1
140,en.15.96.173.2008.11.19,1
140,en.15.97.217.2008.11.25,1
140,en.15.97.50.2008.11.21,2
140,en.2.262.388.2009.5.11,1
140,en.2.263.257.2009.5.24,1
140,en.2.268.183.2009.6.18,2
140,en.2.277.437.2009.8.18,1
140,en.2.278.463.2009.8.25,1
140,en.2.279.60.2009.9.1,1
140,en.2.281.250.2009.9.9,1
140,en.2.281.396.2009.9.10,1
140,en.2.289.31.2009.11.14,2
140,en.3.329.1.1970.1.1,2
140,en.3.329.110.2009.9.24,2
140,en.3.331.227.2009.10.9,2
140,en.3.331.405.2009.10.10,2
140,en.3.332.494.2009.10.20,1
140,en.3.343.341.2010.1.10,1
140,en.3.350.105.2010.2.18,1
140,en.3.350.344.2010.2.18,1
140,en.3.353.4.2010.3.15,1
140,en.3.358.127.2010.4.13,2
140,en.3.361.183.2010.4.29,2
140,en.3.366.281.2010.5.25,2
140,en.3.383.371.2007.8.5,2
140,en.3.395.37.2007.10.4,2
140,en.3.403.145.2007.11.7,1
140,en.3.406.63.2007.11.20,1
140,en.3.408.456.2007.11.29,1
140,en.3.408.50.2007.11.29,2
140,en.3.410.270.2007.12.7,1
141,en.15.100.474.2008.12.12,1
141,en.15.106.279.2009.1.23,1
141,en.15.106.428.2009.1.27,1
141,en.15.107.100.2009.1.31,1
141,en.15.107.93.2009.1.29,1
141,en.15.111.52.2009.3.17,1
141,en.15.114.225.2009.3.2,1
141,en.15.188.262.2007.6.7,1
141,en.15.188.64.2007.6.7,1
141,en.15.229.427.2007.12.20,1
141,en.15.235.50.2008.1.16,1
141,en.15.235.70.2008.1.16,1
141,en.15.235.83.2008.1.16,1
141,en.15.236.227.2008.1.20,1
141,en.15.238.241.2008.1.31,1
141,en.15.238.497.2008.1.29,1
141,en.15.240.7.2008.2.6,1
141,en.15.246.469.2008.3.2,1
141,en.15.253.238.2008.3.23,1
141,en.15.253.294.2008.3.25,1
141,en.15.60.155.2008.4.10,1
141,en.15.66.296.2008.5.14,1
141,en.15.67.201.2008.5.20,1
141,en.15.71.297.2008.6.16,1
141,en.15.76.428.2008.7.17,1
141,en.15.77.413.2008.7.25,1
141,en.15.85.405.2008.9.19,1
141,en.15.86.327.2008.9.24,1
141,en.15.89.15.2008.10.10,1
141,en.2.258.419.2009.4.18,1
141,en.2.260.101.2009.4.29,1
141,en.2.264.73.2009.5.29,1
141,en.3.333.285.1970.1.1,1
141,en.3.373.345.2007.6.11,1
141,en.3.381.311.2007.7.24,1
141,en.3.398.308.2007.10.17,1
141,en.3.405.45.2007.11.14,1
141,en.3.406.171.2007.11.20,1
141,en.3.417.310.2008.1.9,1
141,en.3.419.9.2008.1.18,1
142,en.13.31.197.2009.12.28,1
142,en.13.8.153.2009.7.16,1
142,en.15.106.423.2009.1.25,1
142,en.15.128.107.2009.6.5,1
142,en.15.184.145.2010.6.2,1
142,en.15.188.235.2007.6.4,1
142,en.15.218.61.2007.11.1,1
142,en.15.225.27.2007.12.5,1
142,en.15.68.39.2008.5.23,1
142,en.2.263.141.2009.5.26,1
142,en.2.282.207.2009.9.16,1
142,en.2.291.12.2009.11.30,1
142,en.2.319.113.2010.6.6,1
142,en.3.329.157.2009.9.20,1
142,en.3.333.212.2009.10.27,1
142,en.3.355.448.2010.3.22,1
142,en.3.363.458.2010.5.12,1
142,en.3.406.134.2007.11.20,1
143,en.13.26.221.2009.11.10,1
143,en.13.5.369.2009.6.23,1
143,en.15.109.355.2009.3.30,1
143,en.15.110.158.2009.3.24,1
143,en.15.110.271.2009.3.25,1
143,en.15.111.22.2009.3.20,2
143,en.15.111.417.2009.3.18,1
143,en.15.111.97.2009.3.23,1
143,en.15.114.186.2009.3.4,2
143,en.15.115.158.2009.2.27,2
143,en.15.119.126.2009.4.10,1
143,en.15.123.408.2009.5.7,1
143,en.15.128.137.2009.6.5,1
143,en.15.132.169.2009.6.26,1
143,en.15.132.74.2009.6.28,1
143,en.15.135.12.2009.7.16,2
143,en.15.151.453.2009.11.2,1
143,en.15.156.275.2009.12.17,1
143,en.15.244.369.2008.2.23,1
143,en.15.247.72.2008.3.5,1
143,en.15.251.408.2008.3.18,1
143,en.15.77.500.2008.7.25,1
143,en.15.79.392.2008.8.7,1
143,en.15.81.100.2008.8.24,1
143,en.15.81.156.2008.8.27,1
143,en.15.81.2.2008.8.24,1
143,en.15.82.152.2008.9.4,1
143,en.15.82.429.2008.9.2,1
143,en.15.82.43.2008.8.29,1
143,en.15.82.469.2008.9.3,1
143,en.15.83.137.2008.9.8,1
143,en.15.83.19.2008.9.8,1
143,en.15.83.316.2008.9.10,1
143,en.15.83.400.2008.9.6,1
143,en.15.83.437.2008.9.10,1
143,en.15.84.464.2008.9.16,1
143,en.15.85.199.2008.9.18,1
143,en.15.85.465.2008.9.18,1
143,en.15.86.181.2008.9.24,1
143,en.15.86.384.2008.9.26,1
143,en.15.87.66.2008.10.4,1
143,en.15.88.269.2008.10.5,1
143,en.15.88.461.2008.10.7,1
143,en.15.88.472.2008.10.6,1
143,en.15.88.93.2008.10.7,1
143,en.15.98.17.2008.12.1,2
143,en.2.257.101.2009.4.9,1
143,en.2.260.431.2009.5.4,1
143,en.2.264.110.2009.5.26,1
143,en.2.280.426.2009.9.8,1
143,en.2.291.33.2009.11.30,1
143,en.3.326.371.2009.9.6,1
143,en.3.326.429.2009.9.1,1
143,en.3.357.428.2010.4.8,2
143,en.3.417.136.2008.1.8,1
143,en.3.417.142.2008.1.8,2
143,en.3.417.395.2008.1.10,1
143,en.3.417.402.2008.1.10,2
144,en.13.59.461.2010.6.8,2
144,en.13.59.492.2010.6.8,2
144,en.15.101.397.2008.12.18,1
144,en.15.108.405.2009.2.3,1
144,en.15.186.459.2007.5.29,2
144,en.15.93.429.2008.11.4,2
144,en.2.291.3.2009.12.3,1
144,en.2.319.331.2010.6.7,2
144,en.2.319.421.2010.6.3,1
145,en.13.31.402.2010.1.1,2
145,en.15.101.118.2008.12.20,1
145,en.15.102.219.2008.12.27,2
145,en.15.102.390.2008.12.27,1
145,en.15.108.262.2009.2.6,2
145,en.15.108.384.2009.2.5,2
145,en.15.118.248.2009.4.4,1
145,en.15.135.271.2009.7.16,2
145,en.15.135.63.2009.7.18,2
145,en.15.156.242.2009.12.15,2
145,en.15.215.145.2007.10.22,1
145,en.15.220.1.2007.11.9,1
145,en.15.220.386.2007.11.9,1
145,en.15.231.101.2007.12.30,1
145,en.15.231.115.2008.1.2,1
145,en.15.231.13.2007.12.31,1
145,en.15.231.157.2008.1.2,2
145,en.15.231.168.2008.1.2,1
145,en.15.231.171.2008.1.1,1
145,en.15.231.179.2008.1.2,2
145,en.15.231.194.2008.1.2,1
145,en.15.231.207.2008.1.1,1
145,en.15.231.267.2008.1.1,2
145,en.15.231.310.2007.12.31,1
145,en.15.231.408.2007.12.30,1
145,en.15.231.425.2008.1.2,2
145,en.15.231.44.2007.12.31,1
145,en.15.231.459.2008.1.2,2
145,en.15.231.476.2008.1.2,2
145,en.15.232.153.2008.1.3,2
145,en.15.232.168.2008.1.3,2
145,en.15.232.200.2008.1.6,2
145,en.15.232.302.2008.1.4,1
145,en.15.232.40.2008.1.6,2
145,en.15.232.489.2008.1.4,2
145,en.15.232.76.2008.1.3,2
145,en.15.232.92.2008.1.4,2
145,en.15.234.23.2008.1.13,2
145,en.15.234.4.2008.1.15,2
145,en.15.236.204.2008.1.23,1
145,en.15.237.239.2008.1.28,1
145,en.15.237.64.2008.1.28,1
145,en.15.239.115.2008.2.1,1
145,en.15.239.298.2008.2.5,1
145,en.15.240.177.2008.2.8,2
145,en.15.240.240.2008.2.6,1
145,en.15.240.372.2008.2.8,1
145,en.15.240.389.2008.2.7,2
145,en.15.240.480.2008.2.7,1
145,en.15.240.54.2008.2.7,1
145,en.15.240.80.2008.2.7,2
145,en.15.240.84.2008.2.9,1
145,en.15.241.15.2008.2.11,1
145,en.15.241.200.2008.2.11,1
145,en.15.241.21.2008.2.12,1
145,en.15.242.250.2008.2.13,1
145,en.15.242.260.2008.2.15,2
145,en.15.242.313.2008.2.14,2
145,en.15.242.370.2008.2.14,2
145,en.15.243.144.2008.2.18,1
145,en.15.243.145.2008.2.17,1
145,en.15.243.155.2008.2.16,1
145,en.15.243.192.2008.2.18,1
145,en.15.243.194.2008.2.18,1
145,en.15.243.250.2008.2.18,1
145,en.15.243.379.2008.2.18,1
145,en.15.243.396.2008.2.17,1
145,en.15.243.52.2008.2.16,1
145,en.15.244.256.2008.2.22,1
145,en.15.244.396.2008.2.24,1
145,en.15.245.466.2008.2.26,2
145,en.15.247.385.2008.3.5,1
145,en.15.251.119.2008.3.18,1
145,en.15.253.230.2008.3.24,2
145,en.15.253.236.2008.3.25,2
145,en.15.253.496.2008.3.25,1
145,en.15.61.3.2008.4.15,2
145,en.15.61.432.2008.4.14,2
145,en.15.72.107.2008.6.21,2
145,en.2.268.162.2009.6.20,2
145,en.2.270.254.2009.7.1,2
145,en.3.356.260.2010.3.31,2
145,en.3.356.339.2010.3.31,2
145,en.3.359.103.2010.4.16,2
145,en.3.359.179.2010.4.16,2
145,en.3.359.181.2010.4.17,2
145,en.3.359.204.2010.4.19,2
145,en.3.359.236.2010.4.16,2
145,en.3.359.475.2010.4.16,2
145,en.3.398.161.2007.10.19,1
145,en.3.398.205.2007.10.18,1
145,en.3.398.30.2007.10.19,1
145,en.3.398.391.2007.10.19,1
145,en.3.398.92.2007.10.19,1
145,en.3.400.152.2007.10.23,1
145,en.3.400.224.2007.10.25,1
145,en.3.400.265.2007.10.24,1
145,en.3.400.267.2007.10.24,1
145,en.3.400.323.2007.10.26,1
145,en.3.401.308.2007.10.28,1
145,en.3.414.111.2007.12.30,2
145,en.3.414.116.2007.12.29,1
145,en.3.414.16.2007.12.30,1
145,en.3.414.167.2007.12.28,1
145,en.3.414.179.2007.12.27,1
145,en.3.414.189.2007.12.28,1
145,en.3.414.195.2007.12.29,1
145,en.3.414.197.2007.12.28,1
145,en.3.414.221.2007.12.29,1
145,en.3.414.232.2007.12.30,2
145,en.3.414.239.2007.12.27,1
145,en.3.414.244.2007.12.29,1
145,en.3.414.250.2007.12.28,1
145,en.3.414.271.2007.12.27,1
145,en.3.414.283.2007.12.28,1
145,en.3.414.287.2007.12.30,2
145,en.3.414.295.2007.12.30,2
145,en.3.414.299.2007.12.28,1
145,en.3.414.30.2007.12.30,2
145,en.3.414.303.2007.12.28,1
145,en.3.414.353.2007.12.28,2
145,en.3.414.368.2007.12.28,1
145,en.3.414.373.2007.12.27,1
145,en.3.414.379.2007.12.28,1
145,en.3.414.383.2007.12.28,1
145,en.3.414.391.2007.12.27,1
145,en.3.414.395.2007.12.29,1
145,en.3.414.400.2007.12.28,1
145,en.3.414.409.2007.12.28,1
145,en.3.414.415.2007.12.29,1
145,en.3.414.422.2007.12.28,1
145,en.3.414.432.2007.12.28,2
145,en.3.414.448.2007.12.28,2
145,en.3.414.456.2007.12.28,1
145,en.3.414.465.2007.12.29,1
145,en.3.414.480.2007.12.28,2
145,en.3.414.49.2007.12.30,2
145,en.3.414.57.2007.12.28,1
145,en.3.414.88.2007.12.28,1
145,en.3.414.89.2007.12.28,1
145,en.3.414.91.2007.12.27,2
145,en.3.414.98.2007.12.29,2
145,en.3.416.58.2008.1.7,1
145,en.3.417.216.2008.1.11,1
145,en.3.417.252.2008.1.11,2
145,en.3.417.499.2008.1.12,2
145,en.3.417.74.2008.1.8,2
145,en.3.419.120.2008.1.18,1
147,en.13.41.228.2010.3.5,1
147,en.15.103.151.2008.12.31,1
147,en.15.109.114.2009.4.1,1
147,en.15.161.271.2010.1.20,1
147,en.15.167.260.2010.2.23,1
147,en.15.184.150.2010.5.30,1
147,en.15.209.476.2007.9.25,1
147,en.15.244.314.2008.2.20,1
147,en.15.256.386.2008.4.8,1
147,en.15.83.161.2008.9.7,2
147,en.15.83.223.2008.9.7,1
147,en.15.83.236.2008.9.5,2
147,en.15.94.387.2008.11.7,1
147,en.2.271.345.2009.7.9,1
147,en.2.271.403.2009.7.9,1
147,en.2.275.231.2009.8.5,1
147,en.2.291.451.2009.12.3,1
147,en.3.326.55.2009.9.3,1
147,en.3.343.163.2010.1.14,1
147,en.3.354.348.2010.3.21,2
147,en.3.354.462.2010.3.20,2
147,en.3.354.50.2010.3.20,2
147,en.3.357.486.2010.4.6,1
147,en.3.392.479.2007.9.22,1
147,en.3.403.127.2007.11.5,1
147,en.3.403.446.2007.11.5,1
147,en.3.406.319.2007.11.21,1
147,en.3.408.248.2007.11.29,1
148,en.13.1.289.2009.6.2,1
148,en.13.1.366.2009.6.2,2
148,en.13.10.482.2009.7.29,2
