
---------- Begin Simulation Statistics ----------
final_tick                                 5195134000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                  71989                       # Simulator instruction rate (inst/s)
host_mem_usage                                1207076                       # Number of bytes of host memory used
host_op_rate                                   129158                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   269.00                       # Real time elapsed on the host
host_tick_rate                               19312672                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    19365005                       # Number of instructions simulated
sim_ops                                      34743763                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.005195                       # Number of seconds simulated
sim_ticks                                  5195134000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  10421049                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  5848802                       # number of cc regfile writes
system.cpu.committedInsts                    19365005                       # Number of Instructions Simulated
system.cpu.committedOps                      34743763                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.536549                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.536549                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   2189609                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  3623663                       # number of floating regfile writes
system.cpu.idleCycles                           94109                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                18519                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  3318384                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.389801                       # Inst execution rate
system.cpu.iew.exec_refs                     12151777                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    4096310                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  185708                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               8089829                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 46                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               411                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              4121889                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            35477649                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               8055467                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             46721                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              35220945                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   1020                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                123033                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  18152                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                126142                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            523                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        13357                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect           5162                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  33396695                       # num instructions consuming a value
system.cpu.iew.wb_count                      35187321                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.713522                       # average fanout of values written-back
system.cpu.iew.wb_producers                  23829270                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.386565                       # insts written-back per cycle
system.cpu.iew.wb_sent                       35201356                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 55688610                       # number of integer regfile reads
system.cpu.int_regfile_writes                24192221                       # number of integer regfile writes
system.cpu.ipc                               1.863764                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.863764                       # IPC: Total IPC of All Threads
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     63.86% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt       508494      1.46%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     65.32% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead      5932802     17.08%     82.39% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite      3043588      8.76%     91.15% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead      2038100      5.87%     97.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite      1035082      2.98%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total     34743763                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples       2960287                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data      7799816                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total          7799816                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data      7799816                       # number of overall hits
system.cpu.dcache.overall_hits::total         7799816                       # number of overall hits
system.cpu.dcache.demand_misses::.cpu.data        27414                       # number of demand (read+write) misses
system.cpu.dcache.demand_misses::total          27414                       # number of demand (read+write) misses
system.cpu.dcache.overall_misses::.cpu.data        27414                       # number of overall misses
system.cpu.dcache.overall_misses::total         27414                       # number of overall misses
system.cpu.dcache.demand_miss_latency::.cpu.data   1191266500                       # number of demand (read+write) miss cycles
system.cpu.dcache.demand_miss_latency::total   1191266500                       # number of demand (read+write) miss cycles
system.cpu.dcache.overall_miss_latency::.cpu.data   1191266500                       # number of overall miss cycles
system.cpu.dcache.overall_miss_latency::total   1191266500                       # number of overall miss cycles
system.cpu.dcache.demand_accesses::.cpu.data      7827230                       # number of demand (read+write) accesses
system.cpu.dcache.demand_accesses::total      7827230                       # number of demand (read+write) accesses
system.cpu.dcache.overall_accesses::.cpu.data      7827230                       # number of overall (read+write) accesses
system.cpu.dcache.overall_accesses::total      7827230                       # number of overall (read+write) accesses
system.cpu.dcache.demand_miss_rate::.cpu.data     0.003502                       # miss rate for demand accesses
system.cpu.dcache.demand_miss_rate::total     0.003502                       # miss rate for demand accesses
system.cpu.dcache.overall_miss_rate::.cpu.data     0.003502                       # miss rate for overall accesses
system.cpu.dcache.overall_miss_rate::total     0.003502                       # miss rate for overall accesses
system.cpu.dcache.demand_avg_miss_latency::.cpu.data 43454.676443                       # average overall miss latency
system.cpu.dcache.demand_avg_miss_latency::total 43454.676443                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::.cpu.data 43454.676443                       # average overall miss latency
system.cpu.dcache.overall_avg_miss_latency::total 43454.676443                       # average overall miss latency
system.cpu.dcache.blocked_cycles::no_mshrs        16493                       # number of cycles access was blocked
system.cpu.dcache.blocked_cycles::no_targets           11                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_mshrs               439                       # number of cycles access was blocked
system.cpu.dcache.blocked::no_targets               2                       # number of cycles access was blocked
system.cpu.dcache.avg_blocked_cycles::no_mshrs    37.569476                       # average number of cycles each access was blocked
system.cpu.dcache.avg_blocked_cycles::no_targets     5.500000                       # average number of cycles each access was blocked
system.cpu.dcache.writebacks::.writebacks         5825                       # number of writebacks
system.cpu.dcache.writebacks::total              5825                       # number of writebacks
system.cpu.dcache.demand_mshr_hits::.cpu.data        18914                       # number of demand (read+write) MSHR hits
system.cpu.dcache.demand_mshr_hits::total        18914                       # number of demand (read+write) MSHR hits
system.cpu.dcache.overall_mshr_hits::.cpu.data        18914                       # number of overall MSHR hits
system.cpu.dcache.overall_mshr_hits::total        18914                       # number of overall MSHR hits
system.cpu.dcache.demand_mshr_misses::.cpu.data         8500                       # number of demand (read+write) MSHR misses
system.cpu.dcache.demand_mshr_misses::total         8500                       # number of demand (read+write) MSHR misses
system.cpu.dcache.overall_mshr_misses::.cpu.data         8500                       # number of overall MSHR misses
system.cpu.dcache.overall_mshr_misses::total         8500                       # number of overall MSHR misses
system.cpu.dcache.demand_mshr_miss_latency::.cpu.data    452311000                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_latency::total    452311000                       # number of demand (read+write) MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::.cpu.data    452311000                       # number of overall MSHR miss cycles
system.cpu.dcache.overall_mshr_miss_latency::total    452311000                       # number of overall MSHR miss cycles
system.cpu.dcache.demand_mshr_miss_rate::.cpu.data     0.001086                       # mshr miss rate for demand accesses
system.cpu.dcache.demand_mshr_miss_rate::total     0.001086                       # mshr miss rate for demand accesses
system.cpu.dcache.overall_mshr_miss_rate::.cpu.data     0.001086                       # mshr miss rate for overall accesses
system.cpu.dcache.overall_mshr_miss_rate::total     0.001086                       # mshr miss rate for overall accesses
system.cpu.dcache.demand_avg_mshr_miss_latency::.cpu.data 53213.058824                       # average overall mshr miss latency
system.cpu.dcache.demand_avg_mshr_miss_latency::total 53213.058824                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::.cpu.data 53213.058824                       # average overall mshr miss latency
system.cpu.dcache.overall_avg_mshr_miss_latency::total 53213.058824                       # average overall mshr miss latency
system.cpu.dcache.replacements                   7475                       # number of replacements
system.cpu.dcache.ReadReq_hits::.cpu.data      3724841                       # number of ReadReq hits
system.cpu.dcache.ReadReq_hits::total         3724841                       # number of ReadReq hits
system.cpu.dcache.ReadReq_misses::.cpu.data        23719                       # number of ReadReq misses
system.cpu.dcache.ReadReq_misses::total         23719                       # number of ReadReq misses
system.cpu.dcache.ReadReq_miss_latency::.cpu.data    924443500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_miss_latency::total    924443500                       # number of ReadReq miss cycles
system.cpu.dcache.ReadReq_accesses::.cpu.data      3748560                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_accesses::total      3748560                       # number of ReadReq accesses(hits+misses)
system.cpu.dcache.ReadReq_miss_rate::.cpu.data     0.006327                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_miss_rate::total     0.006327                       # miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_miss_latency::.cpu.data 38974.809225                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_avg_miss_latency::total 38974.809225                       # average ReadReq miss latency
system.cpu.dcache.ReadReq_mshr_hits::.cpu.data        18866                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_hits::total        18866                       # number of ReadReq MSHR hits
system.cpu.dcache.ReadReq_mshr_misses::.cpu.data         4853                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_misses::total         4853                       # number of ReadReq MSHR misses
system.cpu.dcache.ReadReq_mshr_miss_latency::.cpu.data    192731500                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_latency::total    192731500                       # number of ReadReq MSHR miss cycles
system.cpu.dcache.ReadReq_mshr_miss_rate::.cpu.data     0.001295                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_mshr_miss_rate::total     0.001295                       # mshr miss rate for ReadReq accesses
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::.cpu.data 39713.888317                       # average ReadReq mshr miss latency
system.cpu.dcache.ReadReq_avg_mshr_miss_latency::total 39713.888317                       # average ReadReq mshr miss latency
system.cpu.dcache.WriteReq_hits::.cpu.data      4074975                       # number of WriteReq hits
system.cpu.dcache.WriteReq_hits::total        4074975                       # number of WriteReq hits
system.cpu.dcache.WriteReq_misses::.cpu.data         3695                       # number of WriteReq misses
system.cpu.dcache.WriteReq_misses::total         3695                       # number of WriteReq misses
system.cpu.dcache.WriteReq_miss_latency::.cpu.data    266823000                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_miss_latency::total    266823000                       # number of WriteReq miss cycles
system.cpu.dcache.WriteReq_accesses::.cpu.data      4078670                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_accesses::total      4078670                       # number of WriteReq accesses(hits+misses)
system.cpu.dcache.WriteReq_miss_rate::.cpu.data     0.000906                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_miss_rate::total     0.000906                       # miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_miss_latency::.cpu.data 72211.907984                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_avg_miss_latency::total 72211.907984                       # average WriteReq miss latency
system.cpu.dcache.WriteReq_mshr_hits::.cpu.data           48                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_hits::total           48                       # number of WriteReq MSHR hits
system.cpu.dcache.WriteReq_mshr_misses::.cpu.data         3647                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_misses::total         3647                       # number of WriteReq MSHR misses
system.cpu.dcache.WriteReq_mshr_miss_latency::.cpu.data    259579500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_latency::total    259579500                       # number of WriteReq MSHR miss cycles
system.cpu.dcache.WriteReq_mshr_miss_rate::.cpu.data     0.000894                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_mshr_miss_rate::total     0.000894                       # mshr miss rate for WriteReq accesses
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::.cpu.data 71176.172196                       # average WriteReq mshr miss latency
system.cpu.dcache.WriteReq_avg_mshr_miss_latency::total 71176.172196                       # average WriteReq mshr miss latency
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED   5195134000                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse          1015.178198                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs             7808316                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs              8499                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs            918.733498                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            168000                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data  1015.178198                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data     0.991385                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total     0.991385                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024         1024                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           54                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1           13                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::2          957                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses          62626339                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses         62626339                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5195134000                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                  1262655                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles               4105436                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                   3921864                       # Number of cycles decode is running
system.cpu.decode.unblockCycles                988053                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                  18152                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved              1373511                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                  4653                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts               35680951                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts                 33123                       # Number of squashed instructions handled by decode
system.cpu.dtb.rdAccesses                     8065075                       # TLB accesses on read requests
system.cpu.dtb.wrAccesses                     4096312                       # TLB accesses on write requests
system.cpu.dtb.rdMisses                           648                       # TLB misses on read requests
system.cpu.dtb.wrMisses                           386                       # TLB misses on write requests
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5195134000                       # Cumulative time (in ticks) in various power states
system.cpu.dtb_walker_cache.blocked_cycles::no_mshrs            0                       # number of cycles access was blocked
system.cpu.dtb_walker_cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.dtb_walker_cache.blocked::no_mshrs            0                       # number of cycles access was blocked
system.cpu.dtb_walker_cache.blocked::no_targets            0                       # number of cycles access was blocked
system.cpu.dtb_walker_cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.cpu.dtb_walker_cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.dtb_walker_cache.replacements            0                       # number of replacements
system.cpu.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED   5195134000                       # Cumulative time (in ticks) in various power states
system.cpu.dtb_walker_cache.tags.tagsinuse            0                       # Cycle average of tags in use
system.cpu.dtb_walker_cache.tags.total_refs            0                       # Total number of references to valid blocks.
system.cpu.dtb_walker_cache.tags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu.dtb_walker_cache.tags.avg_refs          nan                       # Average number of references to valid blocks.
system.cpu.dtb_walker_cache.tags.warmup_cycle            0                       # Cycle when the warmup percentage was hit.
system.cpu.dtb_walker_cache.tags.tag_accesses            0                       # Number of tag accesses
system.cpu.dtb_walker_cache.tags.data_accesses            0                       # Number of data accesses
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   5195134000                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles            3157329                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                       19993650                       # Number of instructions fetch has processed
system.cpu.fetch.branches                     3405301                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches            2483587                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                       7107002                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                   45578                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                 1328                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles          7700                       # Number of stall cycles due to pending traps
system.cpu.fetch.pendingQuiesceStallCycles           11                       # Number of stall cycles due to pending quiesce instructions
system.cpu.fetch.icacheWaitRetryStallCycles            1                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                   3101766                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes                  7004                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples           10296160                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              3.486107                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             3.374315                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                  3923008     38.10%     38.10% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                   638491      6.20%     44.30% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                   545176      5.29%     49.60% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                   588351      5.71%     55.31% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                   101608      0.99%     56.30% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                   581492      5.65%     61.95% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                   603663      5.86%     67.81% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                  1051222     10.21%     78.02% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                  2263149     21.98%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total             10296160                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.327739                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        1.924267                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst      3099874                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total          3099874                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst      3099874                       # number of overall hits
system.cpu.icache.overall_hits::total         3099874                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst         1891                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total           1891                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst         1891                       # number of overall misses
system.cpu.icache.overall_misses::total          1891                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst    128242500                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total    128242500                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::.cpu.inst    128242500                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total    128242500                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst      3101765                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total      3101765                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst      3101765                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total      3101765                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.000610                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.000610                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.000610                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.000610                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 67817.292438                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 67817.292438                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 67817.292438                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 67817.292438                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs          394                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                 5                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    78.800000                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.writebacks::.writebacks          905                       # number of writebacks
system.cpu.icache.writebacks::total               905                       # number of writebacks
system.cpu.icache.demand_mshr_hits::.cpu.inst          473                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total          473                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst          473                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total          473                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst         1418                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total         1418                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst         1418                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total         1418                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst    100666000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total    100666000                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst    100666000                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total    100666000                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.000457                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.000457                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.000457                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.000457                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 70991.537377                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 70991.537377                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 70991.537377                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 70991.537377                       # average overall mshr miss latency
system.cpu.icache.replacements                    905                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst      3099874                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total         3099874                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst         1891                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total          1891                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst    128242500                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total    128242500                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst      3101765                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total      3101765                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.000610                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.000610                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_avg_miss_latency::.cpu.inst 67817.292438                       # average ReadReq miss latency
system.cpu.icache.ReadReq_avg_miss_latency::total 67817.292438                       # average ReadReq miss latency
system.cpu.icache.ReadReq_mshr_hits::.cpu.inst          473                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_hits::total          473                       # number of ReadReq MSHR hits
system.cpu.icache.ReadReq_mshr_misses::.cpu.inst         1418                       # number of ReadReq MSHR misses
system.cpu.icache.ReadReq_mshr_misses::total         1418                       # number of ReadReq MSHR misses
